date,province,quantile_01.0,quantile_02.5,quantile_25.0,median,quantile_75.0,quantile_97.5,quantile_99.0,mean
2020-01-14,Beijing,49.980000000000004,53,62,69,74.25,97.52499999999999,99,69.44
2020-01-14,Chongqing,71.99,76.9,94,105.5,114,148,150.16000000000008,106.67
2020-01-14,Fujian,30.990000000000002,31,37,44.5,52.25,76.52499999999999,81,46.24
2020-01-14,Gansu,6.99,8.475,13,15,17,23.049999999999983,27.030000000000015,15.18
2020-01-14,Guangdong,143.96,147.95,174.75,190.5,211.25,296.19999999999993,309.08000000000004,197.8
2020-01-14,Guangxi,29.99,31.950000000000003,39,43,48.25,66.04999999999998,69.01,44.62
2020-01-14,Guizhou,3.99,5.475,10,13,14,19.52499999999999,23.02000000000001,12.48
2020-01-14,Hainan,15.96,17,24,26,31,38,38.030000000000015,26.98
2020-01-14,Hebei,16.97,18.475,25.75,30,34,48,49.110000000000056,30.74
2020-01-14,Heilongjiang,21,21.950000000000003,28,33,39,52.67499999999994,62.13000000000007,34.2
2020-01-14,Henan,118.93,120.94999999999999,139,154.5,173.25,248.09999999999997,257.11000000000007,162.41
2020-01-14,Hong Kong,1,3,4,6,7,9.575000000000003,10.030000000000001,5.76530612244898
2020-01-14,Hubei,2222.64,2236.175,2558.25,2848,3252.5,4901.874999999999,5161.710000000001,3016.06
2020-01-14,Hunan,100.99,108,125.25,140,159.25,222.77499999999992,232,145.96
2020-01-14,Inner Mongolia,4,4.95,8,11,12,17,17.010000000000005,10.48
2020-01-14,Jiangsu,45.96,47.95,59,68,81,121.14999999999995,124.02000000000001,71.34
2020-01-14,Jiangxi,63.98,65.475,82.75,96,112.25,161.67499999999995,165.1700000000001,99.67
2020-01-14,Jilin,3.99,5.475,8,9,11,16.52499999999999,19.010000000000005,9.77
2020-01-14,Liaoning,13.95,14.475000000000001,21,24,28,39.52499999999999,40.010000000000005,24.68
2020-01-14,Macau,1,1,1,1,1,1,1.0100000000000051,1.01
2020-01-14,Ningxia,2.9899999999999998,3.475,6,8,10,14.524999999999991,16,8.29
2020-01-14,Qinghai,1,1,2,3,4,6.575000000000003,8,3.306122448979592
2020-01-14,Shaanxi,20,21.475,28,33,39,52.574999999999974,56.06000000000003,34.55
2020-01-14,Shandong,46.92,53.425,63.75,72.5,81,117.09999999999997,126.07000000000004,74.39
2020-01-14,Shanghai,40.989999999999995,42.95,54,61,67.25,90.52499999999999,97.03000000000002,62.09
2020-01-14,Shanxi,10,10.475000000000001,15,17,20.25,28,30.02000000000001,17.88
2020-01-14,Sichuan,49.97,52.475,68,76,85,116,118.10000000000005,78.22
2020-01-14,Taiwan,1.99,2,3,4,5,6.5249999999999915,7,4
2020-01-14,Tianjin,11,12.475,16,18,22,27,28.010000000000005,18.56
2020-01-14,Tibet,1,1,1,1,1,1,1,1
2020-01-14,Xinjiang,2.9799999999999995,3,5,7,9.25,14,14.02000000000001,7.53
2020-01-14,Yunnan,15.98,17.425,23.75,28,32,41.04999999999998,44.090000000000046,28.38
2020-01-14,Zhejiang,133.99,147.425,176.75,196,228.5,317.15,322.37000000000023,205.54
2020-01-15,Anhui,94.91,97,115.5,128.5,142.5,205.14999999999995,211.07000000000002,133.12
2020-01-15,Beijing,57.96,59.900000000000006,72.75,78.5,85,107,107.01,79.03
2020-01-15,Chongqing,89.94999999999999,90.95,108,120,129,164.67499999999995,168.17000000000007,121.78
2020-01-15,Fujian,37.949999999999996,39.475,47,53,62,85.14999999999995,88.05000000000003,55.1
2020-01-15,Gansu,11.959999999999999,12,15,17,19.25,25.52499999999999,28.04000000000002,17.63
2020-01-15,Guangdong,171.9,177.475,203.75,225.5,246.25,345.15,352.02,229.97
2020-01-15,Guangxi,37,38,45,50,56,71.52499999999999,76.03000000000002,51.19
2020-01-15,Guizhou,6.99,7.475,12,14,17,22,25.010000000000005,14.58
2020-01-15,Hainan,21.970000000000002,22,27,31,34.25,42.52499999999999,45.050000000000026,31.14
2020-01-15,Hebei,20.98,23.424999999999997,31,36,41.25,52.04999999999998,55.13000000000007,36.76
2020-01-15,Heilongjiang,24,26.425,33,38.5,46.25,60.574999999999974,67.16000000000008,40.31
2020-01-15,Henan,140.95000000000002,144.425,168.75,183,206.5,280,296.09000000000003,192.06
2020-01-15,Hong Kong,2.9899999999999998,3,5,7,8,10,11,6.63
2020-01-15,Hubei,2645.7000000000003,2682.75,3035.75,3398,3844.25,5600.225,5866.180000000001,3567.38
2020-01-15,Hunan,121.98,122.94999999999999,149.75,165.5,186.25,249.19999999999993,259.02,171.08
2020-01-15,Inner Mongolia,6,6.475,10.75,12,14,18.52499999999999,19.010000000000005,12.34
2020-01-15,Jiangsu,55.93,57.425,72.75,81,92,131.52499999999998,135,83.95
2020-01-15,Jiangxi,79,82.425,98.75,115,134.25,185.52499999999998,191.17000000000007,119.11
2020-01-15,Jilin,5,6.475,9,11,13,18.52499999999999,20.010000000000005,11.47
2020-01-15,Liaoning,15.97,18.475,24.75,28,32,41.574999999999974,44,28.45
2020-01-15,Macau,1,1,1,1,1,1,1.0100000000000051,1.01
2020-01-15,Ningxia,4,5,8,9,12,16,16.010000000000005,9.75
2020-01-15,Qinghai,1,1,3,4,5,7.5249999999999915,8,3.93
2020-01-15,Shaanxi,23.99,26,34,40.5,48,59.52499999999999,66.02000000000001,41.32
2020-01-15,Shandong,53.99,60.95,77,84,95,132.7249999999999,139.04000000000002,86.85
2020-01-15,Shanghai,49.980000000000004,51,63.75,70,77.25,96.52499999999999,107.01,71.44
2020-01-15,Shanxi,12.979999999999999,13.475000000000001,17,21,23.25,32,34.04000000000002,21
2020-01-15,Sichuan,57,61.474999999999994,80,88.5,101,131.52499999999998,133.05000000000004,90.87
2020-01-15,Taiwan,2,2,4,5,5,7,8.010000000000005,4.62
2020-01-15,Tianjin,14.99,15,18,21,24,31,31.02000000000001,21.36
2020-01-15,Tibet,1,1,1,1,1,1,1,1
2020-01-15,Xinjiang,2.9899999999999998,4,7,9,11,15,17,8.99
2020-01-15,Yunnan,19.990000000000002,22.425,29,33,38,46.52499999999999,50.090000000000046,33.41
2020-01-15,Zhejiang,168.97,179.425,211.5,234.5,263.5,357.525,369.3400000000002,241.44
2020-01-16,Anhui,111.89999999999999,114.94999999999999,136,152.5,167,230.62499999999994,237.1500000000001,155.96
2020-01-16,Beijing,65,69,81,87.5,96,116.04999999999998,117.02000000000001,88.68
2020-01-16,Chongqing,103.99,105.95,124.75,138,149,180,185.26000000000016,138.68
2020-01-16,Fujian,44.94,46.95,56,61,71.25,93.57499999999997,96.03000000000002,64.54
2020-01-16,Gansu,13.98,14,18,20,22,28.52499999999999,32.030000000000015,20.24
2020-01-16,Guangdong,202.93,210.425,237,261.5,284,379.19999999999993,398,266.65
2020-01-16,Guangxi,41.99,43.475,53,57,64,79.52499999999999,82.01,58.76
2020-01-16,Guizhou,9,10.475000000000001,14,17,20,26.52499999999999,29,17.26
2020-01-16,Hainan,24.98,25.475,32,34.5,39,46.52499999999999,49.050000000000026,35.64
2020-01-16,Hebei,28.98,29.475,37,41,47.25,60,61.12000000000006,42.94
2020-01-16,Heilongjiang,29.99,31.950000000000003,39,45.5,52,70,75.15000000000008,46.71
2020-01-16,Henan,165.99,171,199,218,240.75,320.15,329.26000000000016,224.68
2020-01-16,Hong Kong,3.99,4,6,8,9,11.524999999999991,12.010000000000005,7.66
2020-01-16,Hubei,3178.64,3192.6499999999996,3600.5,4018.5,4517.25,6391.25,6582.020000000001,4204.14
2020-01-16,Hunan,146.96,150.475,177.75,195.5,220.25,275,297.02000000000004,200.55
2020-01-16,Inner Mongolia,7.99,9,12,14,16,21,23,14.19
2020-01-16,Jiangsu,69.96,71.475,86.75,97,109,152,154.04000000000002,99.46
2020-01-16,Jiangxi,94.98,97.425,118,137.5,156,210.19999999999993,222.12000000000006,140.8
2020-01-16,Jilin,8,9,11,13,16,21.049999999999983,24,13.61
2020-01-16,Liaoning,20.99,21.475,28,32,37,46.04999999999998,50,32.8
2020-01-16,Macau,1,1,1,1,1,1,1.0100000000000051,1.01
2020-01-16,Ningxia,6,7,9,11,14,18,18.02000000000001,11.79
2020-01-16,Qinghai,1,1.475,3,5,6,7.5249999999999915,9,4.58
2020-01-16,Shaanxi,31.99,32,42,48,55,72.04999999999998,75.04000000000002,48.83
2020-01-16,Shandong,64.96,76.325,91,97,111,149.04999999999998,152.03000000000003,101.94
2020-01-16,Shanghai,56.96,59.375,73.75,81,87.25,112.04999999999998,116,81.63
2020-01-16,Shanxi,14.99,15.95,21,24,28,35.52499999999999,40.050000000000026,24.69
2020-01-16,Sichuan,73.98,75.42500000000001,93,104,116.25,147.04999999999998,152,105.45
2020-01-16,Taiwan,2.9899999999999998,3,4,5,6,8,9,5.23
2020-01-16,Tianjin,17,18,21,24,28,34,36.010000000000005,24.72
2020-01-16,Tibet,1,1,1,1,1,1,1,1
2020-01-16,Xinjiang,5.989999999999999,6,9,11,12.25,17.52499999999999,19.010000000000005,10.78
2020-01-16,Yunnan,24.97,27,34,39.5,44,56.62499999999996,60.070000000000036,39.85
2020-01-16,Zhejiang,209.98000000000002,214.475,248.75,270,307.25,398.0249999999998,421.26000000000016,283.19
2020-01-17,Anhui,133.94,139.425,162,178.5,197.75,258.05,271.07000000000005,181.83
2020-01-17,Beijing,76.97,79.475,91.75,99,107,126,130.03000000000003,99.81
2020-01-17,Chongqing,120.97999999999999,126.95,143,155.5,167.25,202.62499999999994,210.11000000000007,157.08
2020-01-17,Fujian,54.940000000000005,56,66,72.5,83.25,104.57499999999997,107.03000000000002,74.99
2020-01-17,Gansu,16.959999999999997,17.475,20,23,25,33.52499999999999,34.02000000000001,23.32
2020-01-17,Guangdong,235.95999999999998,242.425,274,301,326.25,423.19999999999993,432.1400000000001,307.64
2020-01-17,Guangxi,49.980000000000004,52,60,65,72,86.09999999999997,88.06000000000003,66.55
2020-01-17,Guizhou,12.969999999999999,13,16.75,20,23,29.52499999999999,31.010000000000005,19.99
2020-01-17,Hainan,28,29.475,36,40,44,51.52499999999999,53.070000000000036,40.2
2020-01-17,Hebei,33.989999999999995,35.95,43.75,49,57,69.04999999999998,71.08000000000004,50.72
2020-01-17,Heilongjiang,37,38,46.75,52.5,60.25,81,81.16000000000008,54.36
2020-01-17,Henan,195.98999999999998,206.95,233.5,253.5,283,356.3499999999999,372.2000000000001,261.69
2020-01-17,Hong Kong,5,5,7,9,10,12,13,8.63
2020-01-17,Hubei,3749.28,3795.35,4272,4732.5,5297.5,7271.999999999999,7368.190000000002,4940.3
2020-01-17,Hunan,172.86,177.89999999999998,206.75,224.5,256,311.04999999999995,333.1000000000001,232.51
2020-01-17,Inner Mongolia,9.99,11,14,16,19,23.049999999999983,25.010000000000005,16.35
2020-01-17,Jiangsu,85.95,87,103,114,125.25,168,173.06000000000006,116.85
2020-01-17,Jiangxi,115.98,119.475,143,163.5,182,243.52499999999998,244.13000000000005,167.12
2020-01-17,Jilin,9.99,11,13,15,18,24.52499999999999,25.010000000000005,15.76
2020-01-17,Liaoning,25,27.475,33,37,41.25,49,51.030000000000015,37.03
2020-01-17,Macau,1,1,1,1,1,1,1.0100000000000051,1.01
2020-01-17,Ningxia,7.99,9,11,13,16,20,20.050000000000026,13.57
2020-01-17,Qinghai,1.99,3,4,5.5,7,9,10,5.61
2020-01-17,Shaanxi,35.99,37.425,49,58,65,80.04999999999998,86.03000000000002,57.46
2020-01-17,Shandong,79.99000000000001,87.325,107,116,128,165.04999999999998,168.02,117.98
2020-01-17,Shanghai,67.89,72.425,84,92,97.25,124.04999999999998,130.09000000000003,93.42
2020-01-17,Shanxi,18.98,19,25,29,33,41,46.02000000000001,29.07
2020-01-17,Sichuan,89.96,91,108.75,118.5,130.25,161.52499999999998,164.05,120.97
2020-01-17,Taiwan,3,3,5,6,7,9,10,5.84
2020-01-17,Tianjin,20,21.475,25,28,30,38,38.02000000000001,28.14
2020-01-17,Tibet,1,1,1,1,1,1,1,1
2020-01-17,Xinjiang,8,8,10,12,15,20,21.02000000000001,12.43
2020-01-17,Yunnan,30.970000000000002,34,40,46,51,65.04999999999998,69.02000000000001,46.34
2020-01-17,Zhejiang,250.99,251.95,293.5,323.5,355.25,445.49999999999983,483.13000000000005,330.68
2020-01-18,Anhui,160.98,166,188.75,208,228,284.525,295.1700000000001,210.57
2020-01-18,Beijing,88.99,93.475,104,111,121,138.04999999999998,141.05000000000004,112.47
2020-01-18,Chongqing,143.98,144.95,162,174,190,225.62499999999994,236.05,176.95
2020-01-18,Fujian,63,67,77,84,94,115.57499999999997,119.05000000000003,86.34
2020-01-18,Gansu,18.97,19.475,24,26,29,36.52499999999999,38.010000000000005,26.41
2020-01-18,Guangdong,284.95,285.475,319,344,377.5,470.49999999999983,484.09000000000003,353
2020-01-18,Guangxi,58.959999999999994,60,68,74,79,94,100.02000000000001,74.54
2020-01-18,Guizhou,13.99,15.475,19,23,26,33.52499999999999,34.010000000000005,22.93
2020-01-18,Hainan,32.99,35,42,45,49,55,59.04000000000002,45.35
2020-01-18,Hebei,41.98,44.95,52,58,65,76.57499999999997,79.08000000000004,59.22
2020-01-18,Heilongjiang,43.980000000000004,45,55,61.5,68.25,91.52499999999999,97.16000000000008,63.57
2020-01-18,Henan,238.89,242.47500000000002,271.75,291.5,322.75,404.92499999999984,425.01,303.05
2020-01-18,Hong Kong,6,6,9,10,11,13,14.010000000000005,9.85
2020-01-18,Hubei,4438.76,4490.9,5056.5,5548,6170.25,8212.8,8335.580000000002,5775.84
2020-01-18,Hunan,200.91000000000003,203.9,241.75,263,297,350.525,366.12,269.62
2020-01-18,Inner Mongolia,11.989999999999998,12.475,16.75,19,21,28,28.02000000000001,19
2020-01-18,Jiangsu,95.97999999999999,104.475,121.75,134,146.25,187.77499999999992,197.02000000000004,135.83
2020-01-18,Jiangxi,142.95,146.47500000000002,169,193,213,275,282.0900000000001,196.44
2020-01-18,Jilin,12,12.475,15,18,20,26,26.030000000000015,18.2
2020-01-18,Liaoning,30.98,31,36.75,41,44.25,54,56.02000000000001,41.53
2020-01-18,Macau,1,1,1,1,1,1,1.0100000000000051,1.01
2020-01-18,Ningxia,10,10,13,15,18,24,25.030000000000015,15.7
2020-01-18,Qinghai,3.98,4,5,7,8,10,10,6.56
2020-01-18,Shaanxi,44,45,59.5,67,74,91.52499999999999,95.04000000000002,66.94
2020-01-18,Shandong,103.91999999999999,107.475,122.75,132,146.25,179.04999999999998,190.01,135.26
2020-01-18,Shanghai,80.95,82.94999999999999,97,103.5,112,136.52499999999998,145.05000000000004,106.05
2020-01-18,Shanxi,21,23.424999999999997,29,33,38,46.04999999999998,51,33.8
2020-01-18,Sichuan,103,105.475,124,137,148,177.575,180.09000000000003,137.8
2020-01-18,Taiwan,4,4,6,7,8,10,10,6.7
2020-01-18,Tianjin,23.979999999999997,24,29,32,34,41.52499999999999,42.02000000000001,31.57
2020-01-18,Tibet,1,1,1,1,1,1,1,1
2020-01-18,Xinjiang,8.99,9.475000000000001,11,14,16,21.52499999999999,22.030000000000015,14.12
2020-01-18,Yunnan,33,37.95,48,54,58,73.09999999999997,75.06000000000003,53.52
2020-01-18,Zhejiang,292.96999999999997,298.475,345.75,376,413,501.575,529.19,383.8
2020-01-19,Anhui,195.94,196.475,217.75,238.5,259.5,323.2999999999999,331.02,241.34
2020-01-19,Beijing,102,104,119,124,132,150,153.10000000000008,125.3
2020-01-19,Chongqing,165,166,181.75,195,209,246.67499999999995,258.08000000000004,198.39
2020-01-19,Fujian,75.97,78.475,89.75,97,107,126.62499999999996,131.01,98.93
2020-01-19,Gansu,21.96,22.475,27,29,32,39,43.02000000000001,29.91
2020-01-19,Guangdong,329.93,332,368.25,392.5,424.75,518.7749999999999,533.06,402.14
2020-01-19,Guangxi,65.99000000000001,68,77.75,82,87.25,102.04999999999998,106.01,83
2020-01-19,Guizhou,17.98,19,23,27,30,36,37.02000000000001,26.48
2020-01-19,Hainan,39.97,40,46,50,54.25,63.04999999999998,65.01,50.37
2020-01-19,Hebei,48.96,53.475,62,67,75.25,86.57499999999997,89.11000000000006,68.18
2020-01-19,Heilongjiang,51.98,53,64.75,71.5,79.25,100.57499999999997,107.13000000000007,73.36
2020-01-19,Henan,271.98999999999995,280.475,317.75,339,371,455.8749999999999,465.02000000000004,347.08
2020-01-19,Hong Kong,7,8,10,11,12,14,15,10.98
2020-01-19,Hubei,5167.9400000000005,5259.575,5886,6418,7108,9165,9341.230000000001,6660.26
2020-01-19,Hunan,239.93,244.89999999999998,280.75,303.5,331,397.525,411.04,310.01
2020-01-19,Inner Mongolia,13.99,15,19,21,23,29.52499999999999,30.010000000000005,21.19
2020-01-19,Jiangsu,117.97,119.94999999999999,139,155.5,169,210.39999999999986,219.01,156.39
2020-01-19,Jiangxi,171.96,174.375,201.5,223.5,249.25,314.525,317.12000000000006,228.67
2020-01-19,Jilin,14.99,15,18,20,23,30.049999999999983,31.02000000000001,20.78
2020-01-19,Liaoning,35,35.474999999999994,42,45,51,58.52499999999999,60.010000000000005,46.28
2020-01-19,Macau,1,1,1,1,1,1,1.0100000000000051,1.01
2020-01-19,Ningxia,12,12,15,17.5,21,25.52499999999999,26.02000000000001,17.77
2020-01-19,Qinghai,3.99,4,6,8,9,11,11.010000000000005,7.56
2020-01-19,Shaanxi,55.989999999999995,58.475,69.75,76.5,85,104.04999999999998,108.03000000000002,77.27
2020-01-19,Shandong,122.92999999999999,125.475,142,151,163.25,198.14999999999995,207.01,154.29
2020-01-19,Shanghai,91,95.375,111,117,125.25,149.04999999999998,153.06000000000006,118.98
2020-01-19,Shanxi,26.990000000000002,28,35,39,43,50.574999999999974,53.030000000000015,38.67
2020-01-19,Sichuan,125.97999999999999,130,143.75,155,163.25,195.52499999999998,197.06000000000006,156.08
2020-01-19,Taiwan,4,4.475,6.75,7,8,10,10,7.35
2020-01-19,Tianjin,26.97,27.475,33,35,38,46,47,35.34
2020-01-19,Tibet,1,1,1,1,1,1,1,1
2020-01-19,Xinjiang,11,11.475,14,16,18,22.52499999999999,24.010000000000005,16.22
2020-01-19,Yunnan,42.99,47.475,57.75,62,67,81.52499999999999,85.03000000000002,62.2
2020-01-19,Zhejiang,346.97999999999996,351.375,403.75,436.5,468,553.3999999999999,583.1600000000001,439.79
2020-01-20,Anhui,225.9,228.95,252.75,269,291.25,355.15,360.07000000000005,274.98
2020-01-20,Beijing,113,116,130,137,146,163.52499999999998,171.08000000000004,137.84
2020-01-20,Chongqing,182.98999999999998,185.95,203,219,231.25,272.82499999999993,281.1000000000001,220.29
2020-01-20,Fujian,89.94999999999999,92.94999999999999,101.75,109,120.25,137.52499999999998,142.03000000000003,111.56
2020-01-20,Gansu,23.959999999999997,25,30,34,36,44.04999999999998,45.030000000000015,33.54
2020-01-20,Guangdong,368.98,376.95000000000005,418.75,446,480.5,573.2499999999999,585.08,454.59
2020-01-20,Guangxi,75.94999999999999,77,85.75,90,97,112.57499999999997,115.01,91.84
2020-01-20,Guizhou,21,22.475,27,31,33,41,42.010000000000005,30.39
2020-01-20,Hainan,45.95,46.474999999999994,52,54,58.25,67,71.01,55.32
2020-01-20,Hebei,59.96,62.475,71,76.5,85.25,96.52499999999999,99.10000000000005,77.88
2020-01-20,Heilongjiang,58.98,66,74.75,82.5,90.25,115.52499999999999,116.11000000000006,84.14
2020-01-20,Henan,320.93,332.85,365,389.5,420.75,505.09999999999997,513.08,396.52
2020-01-20,Hong Kong,8,9,11,12,13,15,15.010000000000005,11.88
2020-01-20,Hubei,6063.38,6102.625,6849.75,7380,8037.5,10150.925,10423.920000000002,7617.13
2020-01-20,Hunan,283.90000000000003,288.475,326,346,377.25,442.525,448.1500000000001,352.71
2020-01-20,Inner Mongolia,16.979999999999997,18,21.75,24,26,31,32.010000000000005,23.74
2020-01-20,Jiangsu,139.99,141,164,176.5,191,234.82499999999987,243.01,179.1
2020-01-20,Jiangxi,203.99,207.375,236,259,285.25,348.525,357.03000000000003,264.25
2020-01-20,Jilin,16,17,21,23,26,33.52499999999999,35.04000000000002,24
2020-01-20,Liaoning,39.99,40.475,47,51,55.25,62,63.04000000000002,51.19
2020-01-20,Macau,1,1,1,1,1,1,1.0100000000000051,1.01
2020-01-20,Ningxia,12.989999999999998,13,17,21,23.25,28,28,20.31
2020-01-20,Qinghai,4.99,5.475,7,8,10,12,13.010000000000005,8.58
2020-01-20,Shaanxi,64,65.475,80,88,95,114.52499999999999,119.03000000000002,87.71
2020-01-20,Shandong,135.97,142.9,162,170,183,218,225.01000000000002,173.12
2020-01-20,Shanghai,106.97999999999999,108.475,124,130,142,165.09999999999997,169.01000000000002,133.14
2020-01-20,Shanxi,33.989999999999995,34,39,44,47.25,55.62499999999996,59.030000000000015,43.77
2020-01-20,Sichuan,145.95999999999998,149.475,160.75,174.5,184,211.52499999999998,216.01,174.71
2020-01-20,Taiwan,5,6,7,8,9,10.524999999999991,11,8.07
2020-01-20,Tianjin,30.970000000000002,31,36,39,42,48.04999999999998,49.030000000000015,38.97
2020-01-20,Tibet,1,1,1,1,1,1,1,1
2020-01-20,Xinjiang,13,14,15.75,18,20.25,24,26.010000000000005,18.12
2020-01-20,Yunnan,54.980000000000004,55.95,64,70.5,76,93.52499999999999,95.01,70.63
2020-01-20,Zhejiang,408.94,413.8,462.75,494.5,527.5,618.9749999999999,633.2500000000001,499.33
2020-01-21,Anhui,255.98,260.475,288.75,308,322.25,386.525,393.09000000000003,310.1
2020-01-21,Beijing,127.97,130,144.75,151,161,176.04999999999998,182.04000000000002,152.03
2020-01-21,Chongqing,202.99,208.425,224.75,241,254,297.2499999999999,303.01,242.49
2020-01-21,Fujian,102.99,104.475,116,122.5,131.25,151.52499999999998,152.02,124.56
2020-01-21,Gansu,28.98,30,33,37,40,47.04999999999998,49,37.15
2020-01-21,Guangdong,421.97999999999996,424.375,472.75,500.5,537,629.575,631.2,509.68
2020-01-21,Guangxi,79.97,82.475,94,100,105,120.04999999999998,123.01,100.31
2020-01-21,Guizhou,24.98,25.475,32,34,37,45.04999999999998,46.02000000000001,34.62
2020-01-21,Hainan,47.97,52.475,57,60,64,70.52499999999999,77,60.56
2020-01-21,Hebei,68.99000000000001,71,81,87,93,105,109.09000000000005,87.76
2020-01-21,Heilongjiang,72.97,76.94999999999999,86,95.5,104,124.57499999999997,134.03000000000003,96.34
2020-01-21,Henan,365.97999999999996,377.375,421,443.5,473.5,551.625,558.22,448.32
2020-01-21,Hong Kong,9,10,12,13,14,16,16.010000000000005,12.99
2020-01-21,Hubei,7022.77,7049,7863,8447,9163,11165.574999999999,11602.000000000002,8676.18
2020-01-21,Hunan,326.93,332.85,365,391.5,419,489.67499999999995,494.03999999999996,396.85
2020-01-21,Inner Mongolia,18.99,20,24,25.5,28,33.52499999999999,34.010000000000005,25.96
2020-01-21,Jiangsu,160.98999999999998,163.95,186.75,200.5,215,255.62499999999994,262.03,202.41
2020-01-21,Jiangxi,237.97,240.425,275,295.5,325,383.525,386.1000000000001,302.09
2020-01-21,Jilin,17.990000000000002,19.475,24,27,30.25,37.52499999999999,40.02000000000001,27.49
2020-01-21,Liaoning,46.980000000000004,48,52,55,59,67,68.05000000000003,55.96
2020-01-21,Macau,1,1,1,1,1,1,1.0100000000000051,1.01
2020-01-21,Ningxia,14,16,20,22.5,25.25,29.52499999999999,31.02000000000001,22.72
2020-01-21,Qinghai,6,7,8,10,11,13.524999999999991,14.010000000000005,9.64
2020-01-21,Shaanxi,75.97999999999999,77.94999999999999,90.75,98,107,123.72499999999992,129.01,98.56
2020-01-21,Shandong,155.96,159.9,183.75,191.5,204.25,235.04999999999998,240.01,193.71
2020-01-21,Shanghai,113.99,119.425,132.75,140,149,173.09999999999997,175.04000000000002,141.57
2020-01-21,Shanxi,39,41,44,49,53,61.04999999999998,63.010000000000005,49.11
2020-01-21,Sichuan,167.95,169.475,180.75,192,205.25,232.62499999999994,241.01000000000002,194.53
2020-01-21,Taiwan,6,6,8,9,9,11,11,8.66
2020-01-21,Tianjin,34.96,35,39,43,46,51.574999999999974,56,43
2020-01-21,Tibet,1,1,1,1,1,1,1,1
2020-01-21,Xinjiang,14.99,15.475,18,20,22.25,26,29,20.39
2020-01-21,Yunnan,61.99,63.425000000000004,72.75,78,84,100,102.02000000000001,78.82
2020-01-21,Zhejiang,470.94,472.475,523,560,587.25,672.15,681.3800000000002,561.47
2020-01-22,Anhui,296,296.475,324.75,343.5,360.25,421.19999999999993,426.1000000000001,347.41
2020-01-22,Beijing,131,136,149,154,164.25,185.09999999999997,190.02,156.89
2020-01-22,Chongqing,219.99,227.89999999999998,243,258,269.5,309.67499999999995,316.13000000000005,259.27
2020-01-22,Fujian,116.92999999999999,118.475,128,136.5,145,164.52499999999998,170.01,137.71
2020-01-22,Gansu,32.980000000000004,34,38,41,43,49.52499999999999,50.02000000000001,40.8
2020-01-22,Guangdong,467.99,472.42499999999995,522.5,550,585,676.1,690.1500000000001,557.51
2020-01-22,Guangxi,89.99,93.475,103,109,115,128,128.01,109.13
2020-01-22,Guizhou,27,29.475,36,38,42.25,50.52499999999999,51.02000000000001,39.11
2020-01-22,Hainan,53.980000000000004,57.474999999999994,63,66,69,78.04999999999998,83.01,65.93
2020-01-22,Hebei,79.97,81.425,91,96,104.25,115.52499999999999,120.01,97.19
2020-01-22,Heilongjiang,80.96,87.475,99,109,118,140.52499999999998,144.04000000000002,109.21
2020-01-22,Henan,418.94,424.79999999999995,469.75,494,527.5,607.4499999999998,623.1600000000001,500.92
2020-01-22,Hong Kong,10,11,13,14,15,17,17.010000000000005,13.88
2020-01-22,Hubei,8133.55,8186.975,9026,9654,10398.25,12363.574999999999,12869.510000000002,9867.19
2020-01-22,Hunan,378.79999999999995,379.95,413.75,437,464.25,535.2499999999999,546.0300000000001,441.46
2020-01-22,Inner Mongolia,23,23.475,26,28,31,36.04999999999998,37,28.45
2020-01-22,Jiangsu,182.98,189.9,211.75,227,239.5,280.09999999999997,285.02000000000004,227.71
2020-01-22,Jiangxi,276.97,281.95,312.75,337,361.25,424.57499999999993,429.1400000000001,340.67
2020-01-22,Jilin,21.990000000000002,22.95,28,31,34,41.574999999999974,43.010000000000005,31.13
2020-01-22,Liaoning,51.98,53,56,60.5,64,70.52499999999999,71.04000000000002,60.47
2020-01-22,Macau,1,1,1,1,1,1,1,1
2020-01-22,Ningxia,18.95,19.475,22,25,28,33.04999999999998,34.010000000000005,25.11
2020-01-22,Qinghai,7,7,9,10,12,14,15.02000000000001,10.55
2020-01-22,Shaanxi,84.99000000000001,86.95,101.75,110,117,132,140.01,109.75
2020-01-22,Shandong,179.97,183,200.75,211,223,250.67499999999995,255.01999999999998,212.79
2020-01-22,Shanghai,130,133.425,147.75,155.5,164,188.04999999999998,193.03000000000003,156.56
2020-01-22,Shanxi,44.98,45.95,51,54,58,66.52499999999999,67.03000000000002,54.71
2020-01-22,Sichuan,184.98000000000002,187,200,213,223.25,249.52499999999998,255.12000000000006,213.23
2020-01-22,Taiwan,5.989999999999999,6,8,8,9,10,10.010000000000005,8.23
2020-01-22,Tianjin,34.98,37,41.75,45,47,53.04999999999998,54.010000000000005,44.37
2020-01-22,Tibet,1,1,1,1,1,1,1,1
2020-01-22,Xinjiang,17,17.475,20,22,25,28.52499999999999,30.010000000000005,22.55
2020-01-22,Yunnan,71,72,81,86,90,107,108.02000000000001,86.01
2020-01-22,Zhejiang,529.9000000000001,533.325,583.5,619,653,726.525,732.4400000000002,623.12
2020-01-23,Anhui,326.99,332.85,362,378,400,461.62499999999994,468.11000000000007,383.15
2020-01-23,Beijing,145.97,149,159,163.5,175.25,192.52499999999998,199.01,166.88
2020-01-23,Chongqing,244.88000000000002,249.425,265,279,293,329.575,339.1,281.13
2020-01-23,Fujian,128.99,130,142,150.5,160,176,183.04000000000002,151.31
