"","alpha","sigma"
"3410",2.42374716260382,4.96620122620408
"3411",1.49080006850294,6.42707183550143
"3412",1.23662889412175,9.28582800748725
"3413",2.67127518294795,6.25569250100833
"3414",1.73131567137779,6.48072294047018
"3415",3.08831634502847,6.84666731552812
"3416",1.96635290793489,6.12764081730034
"3417",3.01145726945082,6.72504970142649
"3418",2.27034974038428,6.98736180323957
"3419",1.74411100584023,5.74610763134566
"3420",1.55321679563108,5.81179728914907
"3421",2.04126571271571,6.83563082089776
"3422",2.89673456345284,7.12259629311451
"3423",1.87555536945957,5.4484598486364
"3424",2.44675152387258,5.8813632170001
"3425",2.46245516360646,6.10230132048363
"3426",2.50006187208589,7.00018149219136
"3427",3.74252485761798,6.61765660033416
"3428",2.6830442939402,5.63848819754065
"3429",2.16612023323393,5.47868582857848
"3430",2.41444297293099,6.77161602010409
"3431",2.4541123244418,6.37810920562271
"3432",2.78005302003019,5.53808858514552
"3433",3.07069482906587,5.53142730618015
"3434",2.62317172118944,7.66115709948992
"3435",2.91353507177015,6.58410615771332
"3436",1.82131212769852,4.51871159458582
"3437",1.22294926202808,6.57420616717512
"3438",2.43711489163199,8.89255339299967
"3439",1.89947289032322,6.68354217377838
"3440",2.79924433312466,8.42502116478135
"3441",2.20355400945556,5.92340889639254
"3442",1.62397510013411,6.14784000541692
"3443",1.5535058148433,7.92883318267431
"3444",2.16279727977178,7.74492011621505
"3445",3.24528999540671,6.33972483509432
"3446",2.41497556397247,6.5757674985934
"3447",2.47583747623615,7.40594162141848
"3448",1.39897076590193,6.6766335823294
"3449",2.70959958095523,6.42228525328356
"3450",2.37938082777266,7.11065665997481
"3451",2.64127548506389,6.00873291211967
"3452",2.74451932957468,6.6272540681552
"3453",2.68060128110139,7.75372076698529
"3454",2.15602485738175,8.28651504326141
"3455",2.62745124262906,6.27425948725671
"3456",1.36575688573832,9.02703510487825
"3457",2.75072363836562,6.48297683657605
"3458",2.4050648023176,7.42891829926724
"3459",3.56909940179072,6.09050545065207
"3460",1.70099230787933,7.10980353959033
"3461",3.06656137897413,7.23589167301373
"3462",2.23819359006257,5.96822605544156
"3463",1.59189311028418,6.54818669539736
"3464",2.40475071123784,7.0519514431942
"3465",1.53299688128513,8.11113791099527
"3466",2.11196033060639,6.72713387900008
"3467",2.20031110135547,6.79441716175927
"3468",2.07785963757961,6.06937417787754
"3469",2.81801874375191,5.48020067208119
"3470",1.77631940433331,4.51733633997211
"3471",2.56507035926324,7.63761533827846
"3472",2.18431953958706,5.86997972858362
"3473",1.74424152744293,8.31119188810794
"3474",1.12401682409584,10.8358853922178
"3475",2.77919935613131,6.46390335265856
"3476",3.19813977690539,8.44432524640914
"3477",2.57403154643008,6.39647340930548
"3478",3.31060113078134,7.89610438684484
"3479",1.68872875323178,6.922232433751
"3480",2.08441926433571,6.62313471944179
"3481",1.99542359225934,5.54839639834751
"3482",3.00786690527776,6.34705382136552
"3483",1.83536423264361,6.78193969472667
"3484",2.69235809558823,5.64284331866326
"3485",3.41732432770596,5.58467048554673
"3486",1.10144183013199,9.1297263011616
"3487",2.35462645496523,6.2902627441732
"3488",2.13474428992796,6.07412122140778
"3489",1.41163587195167,5.87033650737321
"3490",1.53086150345624,8.72986504227108
"3491",2.72737487691849,6.24071275615519
"3492",3.79810505352313,6.25225822767679
"3493",3.26854071399667,6.65449424049205
"3494",1.91642630627991,6.85287562729268
"3495",2.89041679842128,6.03082483679647
"3496",1.89773250430204,6.00389033400372
"3497",2.93346537719757,6.37142107124962
"3498",1.98712722297397,6.44412261296457
"3499",3.06237256569101,6.95635275515573
"3500",1.86262225613124,8.71768808380843
"3501",2.02847546064895,6.80721576573701
"3502",2.54952877529482,6.47843805475355
"3503",2.29650048330255,7.73559887932119
"3504",3.16322650208277,6.99914889699052
"3505",1.84531007184552,6.88910694813585
"3506",2.63873306363393,5.63927220140044
"3507",3.36776623331997,6.04170010724922
"3508",2.70940237866571,5.99479347542146
"3509",2.80846407559303,7.91889118970587
"3510",2.92486731134419,6.25525493427768
"3511",2.01568249602059,8.52465948001232
"3512",2.47372911710346,6.03751850669534
"3513",2.66116720322202,6.08041594452545
"3514",2.44012844570091,5.74817531832231
"3515",2.56487445319325,5.80324895647823
"3516",2.14307548697494,6.9005202556915
"3517",3.90939127939319,6.30250205823336
"3518",2.61019423117898,5.26542177637723
"3519",3.24016581773672,7.67321432966552
"3520",1.87413480349724,8.22196825144326
"3521",2.25557904688625,6.72490596996529
"3522",2.63733407119506,7.79269299557486
"3523",2.15661512760921,5.44131041587385
"3524",2.24920795883622,6.30281663392377
"3525",3.01685725963381,5.97563307766133
"3526",1.99472164073925,6.70805124728271
"3527",1.64882406170413,6.88418113634101
"3528",1.80715570286967,7.01956895992145
"3529",2.32708687783906,6.56136304735299
"3530",2.51612905603268,6.33527541173068
"3531",2.73789376547873,6.63300430645008
"3532",2.51033439305324,6.65991007741288
"3533",1.69074471451072,5.61708707731515
"3534",1.87250614239234,7.22073226893689
"3535",2.44989054578178,6.39635542821016
"3536",2.6348512228416,5.88424067802926
"3537",3.00539024210884,5.72475073431579
"3538",2.90811012783569,6.54092345800144
"3539",2.73483386713885,6.65294389327972
"3540",2.28593762877649,5.69069911939672
"3541",2.38783698568423,6.30667027229519
"3542",1.62592800621269,6.68619603723432
"3543",2.01268795924218,5.61770269019286
"3544",1.96219095339712,7.84570540811997
"3545",1.61827702245557,7.78076622294829
"3546",2.99862922253815,8.42061755729018
"3547",2.82280817441869,7.61040472218622
"3548",2.37491186020655,6.24929223767857
"3549",2.23639579444304,5.24185239786253
"3550",2.39332892477374,5.10900485452882
"3551",2.95163958590534,6.02341212189497
"3552",1.41274758626021,8.53701834042861
"3553",3.06171083922544,6.26100864235109
"3554",2.79997486457149,6.40317188630153
"3555",3.21752766892722,6.15505350989392
"3556",3.75070563813448,6.86976749928088
"3557",2.65824836807819,6.03381519755435
"3558",3.30198557808635,7.20864856800849
"3559",2.0032240815399,6.11596579297684
"3560",2.89298770612844,5.43904498710161
"3561",2.07359769195866,6.3648990976544
"3562",3.44378464435685,5.84240934742548
"3563",3.4884367221623,6.10164476899499
"3564",3.13279867800345,7.1346351175992
"3565",2.73263661645112,8.34079150258967
"3566",1.92911225336122,5.64683255521376
"3567",1.44939282407865,5.2187569233435
"3568",2.0906861884288,6.63324472553398
"3569",3.21691372218595,7.13514443366246
"3570",2.02138961987838,6.53676379145074
"3571",2.57064364705933,6.81293900918905
"3572",2.7262704175471,6.07178671507425
"3573",2.00072862605403,6.48685791264768
"3574",2.29477890130878,7.44234730779345
"3575",2.61790688073636,7.50310968094236
"3576",2.20536344522474,7.52922563485528
"3577",3.22803399230263,5.78799431546673
"3578",1.53319435529351,6.87100423269085
"3579",1.71837002075913,6.64421744429343
"3580",2.01577354924062,6.45704141051398
"3581",2.21829843515533,5.5793807760433
"3582",1.06786009099759,6.36149468330985
"3583",1.92093529926913,6.67985048715348
"3584",1.79988758104617,7.67310086798311
"3585",2.48911360213392,5.10001157416896
"3586",2.85061429207666,6.27233059276363
"3587",2.73009935795406,6.33898660746676
"3588",2.89924803289795,5.99712883244364
"3589",1.16747835168051,5.50720273901056
"3590",1.89520703791294,7.13060009010923
"3591",2.61635833741155,7.10422341197467
"3592",1.46444401829063,5.52892085389327
"3593",3.69727088235495,6.03447663595317
"3594",1.54365573727269,7.53896012822122
"3595",1.75200912298442,7.49211235993292
"3596",1.6136338127283,10.4754218038575
"3597",2.13639483284703,6.29268893838454
"3598",1.84025571399699,6.20358300427793
"3599",3.0395264071495,5.67507637788901
"3600",2.14057347175466,7.0014273714915
"3601",2.2822014004969,7.23746270160066
"3602",2.52374791957037,5.79050014854154
"3603",2.22295377292375,5.52621033759621
"3604",3.46204631227087,6.00937226826868
"3605",1.61541482410352,5.96024673807912
"3606",1.95826213106599,7.2262568511265
"3607",2.05045554306667,5.28078732515113
"3608",3.34939947603267,5.53960352768985
"3609",2.28176152501837,5.16110109809957
"3610",2.45654656729443,8.53740045224309
"3611",3.49066781758982,6.58411879416544
"3612",2.00656513400094,8.51542024476369
"3613",1.92394383264446,7.45795213675032
"3614",1.72054754023052,8.03082926576565
"3615",3.04175243177461,8.40793342824361
"3616",2.18374667416537,6.9456656212259
"3617",1.58509225117554,5.52832598050357
"3618",1.93163829737533,5.45200275299325
"3619",2.68353624979358,6.31127348205786
"3620",2.96461660734756,7.08565985417352
"3621",2.54363698675277,7.26006456081739
"3622",1.94234705368909,8.27008285698138
"3623",2.55511465091759,7.56271151209449
"3624",1.48245249928506,6.57022516461418
"3625",2.55014902775832,5.92839376454386
"3626",2.21997630391693,8.02232656395214
"3627",1.7342372655145,5.29683229421202
"3628",1.71144399258551,6.00222472411627
"3629",2.46133391229766,6.32285792838775
"3630",2.39076769972325,5.06779702866928
"3631",3.74664170327873,5.56853948699202
"3632",2.66121350913312,5.87241904365308
"3633",2.91586910465561,6.3622035037527
"3634",3.51811329800977,6.34169141672482
"3635",3.42380761291811,6.19637941627259
"3636",3.18010225904081,7.52169330045473
"3637",2.7526965611782,8.25912221534004
"3638",4.05396935952165,7.19610195825093
"3639",1.80353368863568,6.69586628391041
"3640",3.36197608236746,6.18122646410305
"3641",3.02809792501639,6.57283790633319
"3642",3.17263853985647,6.5434721131105
"3643",2.20167822127545,6.9947101307047
"3644",2.27905598933433,6.34361491064345
"3645",2.11361096779611,5.3017438829972
"3646",3.02039087132996,6.89790159210529
"3647",1.77107935388402,5.87712866872503
"3648",2.20182961434446,6.86131439146661
"3649",2.22248428669796,5.72361185078453
"3650",2.18116655498538,7.73414464427631
"3651",1.74217379700061,5.7469206635592
"3652",1.85549532039483,6.36475535831219
"3653",2.56764946021004,7.24629802651508
"3654",2.2403639286962,9.37501517947234
"3655",1.72256185471438,6.4510896448817
"3656",2.6366085157367,5.2290318098249
"3657",2.70674820270753,5.42535904582154
"3658",2.67812798180697,5.45047235847107
"3659",2.45555436049432,5.73780995454723
"3660",2.40753702396607,6.10444323440582
"3661",2.908119919219,5.21622824121371
"3662",2.49386677591509,4.8542658028605
"3663",2.75135000746485,6.79868691694896
"3664",2.7298080555057,6.47071336046394
"3665",2.01233659650224,5.5532264131642
"3666",3.82231548660232,6.95907021605319
"3667",2.45534807882036,6.71342468741598
"3668",3.04046384942401,6.00684901185784
"3669",2.42361028810623,5.84167857350773
"3670",2.72810299261995,5.88702510054792
"3671",2.85138425529273,6.29687275097502
"3672",1.57997462895434,7.91020255172085
"3673",2.58518005977474,5.86864310715896
"3674",1.59408367580014,6.00519466278466
"3675",2.76381387165927,5.23833661895294
"3676",2.41917423988745,6.06646749459625
"3677",2.4019383031055,6.8664425775182
"3678",1.08868494816051,6.33387552438475
"3679",3.0761506633186,7.27066065319077
"3680",2.80545775956468,6.69797620082591
"3681",3.13598929039793,7.23526132224288
"3682",2.41571671777829,6.72781867478879
"3683",2.53809820442515,5.95144824343794
"3684",1.73664837460498,7.05044621601675
"3685",2.34677256316296,6.96536601111194
"3686",2.33553947865044,6.68482180675038
"3687",2.55336624907994,6.19712719374574
"3688",2.28933695284094,7.5571432857408
"3689",4.3186919725638,7.06593360130512
"3690",2.15561476982111,4.46049127678125
"3691",2.08340403247554,4.80277427012819
"3692",2.21956701588568,7.09081981367029
"3693",2.21849248848682,6.06462894453497
"3694",2.15996018982556,6.42395585027878
"3695",1.73257949500532,6.31672669613919
"3696",1.86265696834083,6.89193294966592
"3697",2.53257475575396,7.25593162480393
"3698",3.13059809376032,6.24139929365876
"3699",1.68985449990769,6.81403174610517
"3700",1.85313700035607,5.90946874162849
"3701",1.76714732421792,9.74211850968181
"3702",2.61261205723713,5.67406626876513
"3703",2.12033700502914,7.30101495667728
"3704",3.61258406593636,6.36623298001616
"3705",3.18083359429305,6.20267035821513
"3706",3.91172503923494,6.21612361728808
"3707",2.03061722534463,5.94283035562448
"3708",2.23583920801124,6.41871423555309
"3709",3.14177351289469,5.93905753867382
"3710",2.02331931997834,6.48172063815707
"3711",2.3690683802987,6.82783952156095
"3712",3.31257060628606,6.54105886351674
"3713",1.8087935927875,5.06254831871604
"3714",2.70039379810158,6.36025273339385
"3715",2.09616521506059,5.88334172701311
"3716",1.67459013609012,9.23681071324429
"3717",1.90628291110763,6.91286961992906
"3718",2.36219223689388,5.98583396937703
"3719",1.81916239287339,6.17111267124759
"3720",2.76839430070444,5.49634165966041
"3721",1.88455292621188,6.83331303611121
"3722",2.77281154262265,8.01799497783256
"3723",2.84119714649678,6.11795203490644
"3724",1.70837751395153,7.87150132422168
"3725",2.39171970926842,6.87982232812789
"3726",1.11341429848452,10.1911143628091
"3727",3.67471240988756,6.34552142165578
"3728",3.34634872007531,6.15247267257682
"3729",2.26953983096975,5.95705118749239
"3730",3.767087178103,7.08095405201163
"3731",2.61507123958273,6.80008558978039
"3732",1.48513479621045,7.50842196922711
"3733",1.87416288843057,5.92135109029815
"3734",1.53252770263538,7.12586165254638
"3735",2.40218813236704,7.30696192137216
"3736",2.49068640074323,6.18918104773591
"3737",2.25208620918345,6.9509321932893
"3738",1.47143035946279,6.25126463429939
"3739",2.85346783576721,7.64982556849481
"3740",2.03888396552876,6.53233394768114
"3741",2.63078077365442,7.2686079415775
"3742",1.88160932046407,8.85282155393858
"3743",1.71790498249693,5.63125611102888
"3744",1.87772264910822,7.04844813399631
"3745",2.00242963555219,7.28203926558207
"3746",2.42475258552814,7.23001303773151
"3747",2.41443737485649,6.59012033563734
"3748",2.6082558495519,7.17788724973299
"3749",2.3736303225969,5.95304399627349
"3750",2.66655173981845,6.69162153733183
"3751",2.30100864858288,7.47080889747922
"3752",2.29138865052875,6.49901396449063
"3753",2.48394352100929,5.50513252838724
"3754",3.53497810636634,6.33204775498829
"3755",3.53816711011669,6.10999021829939
"3756",2.22929335508299,5.7188312121564
"3757",1.53921564877882,6.13514993878752
"3758",1.77063366795107,6.72491150247095
"3759",2.95942690867707,6.56727611163152
"3760",2.49931835451455,6.7130701900255
"3761",2.53300484254613,6.49760699718625
"3762",2.35856894338757,6.37287082787249
"3763",2.22276125605239,5.65925898850256
"3764",3.74105924883938,6.23096884152675
"3765",3.57653504790059,7.35344068355328
"3766",2.95547938817552,6.79059151127118
"3767",2.38476180319251,5.25164118929979
"3768",2.05842439557806,6.6478313539587
"3769",2.59245086153964,6.14728559589851
"3770",2.7214208334968,9.01884624030811
"3771",2.2769780758289,6.49521519263723
"3772",2.14850176539785,6.44492189165257
"3773",2.34882712308098,6.9206957242633
"3774",1.80867870803728,6.3649856831589
"3775",2.85653558221156,5.58262634533043
"3776",1.86876005422879,7.97865863770422
"3777",2.63503063155639,6.15383590682179
"3778",2.92528575188207,6.43298224056366
"3779",1.33195577258719,5.29305248091932
"3780",2.60831901524108,5.70144068586551
"3781",2.50658300870711,5.48485628422655
"3782",2.13329594940077,6.15967116888507
"3783",3.06306462896807,6.22108556778628
"3784",1.4164362401926,5.83928383388907
"3785",1.98740123892522,6.02558821998637
"3786",1.98115493445963,6.77222119410038
"3787",2.09326818149703,7.33978803819671
"3788",2.51797823590287,6.20883283082437
"3789",1.70667788714496,7.02550170993161
"3790",2.45636239166346,6.52282149036817
"3791",1.61076374803801,6.45174070691077
"3792",2.84101025915746,5.71548917487331
"3793",2.4150869802521,5.60425076837767
"3794",1.75979487479215,6.24480667599004
"3795",1.67234789368222,5.46880099750046
"3796",1.97130569721182,7.01920091145078
"3797",2.45390369314205,5.50938870929157
"3798",2.7035078889743,5.82452881730595
"3799",2.18025167539638,5.74266956266505
"3800",2.08114336545356,6.1673026812885
"3801",1.91994987060345,6.79795390775048
"3802",1.98973833858351,7.84354469147299
"3803",2.01054319357125,5.53863018784632
"3804",2.07452323186098,6.36548107380795
"3805",2.22725590849366,6.55292463601167
"3806",2.45780543098161,6.30578963259052
"3807",2.34322625923392,6.96405207409472
"3808",1.99150525705328,6.84450172915603
"3809",2.12723383989025,8.68878437176788
"3810",2.98911126192678,6.7004512610974
"3811",1.890075162923,5.43721551702784
"3812",2.356754686559,7.70067608208492
"3813",3.38532924262887,6.94246734145126
